Date,Month,Quarter,Year,Region,Segment,Channel,Product,Sales_Rep,Revenue,Profit,Marketing_Spend,Ad_Spend,Operating_Cost,Support_Cost,Refund_Amount,Discount_Pct,Units_Sold,Avg_Order_Value,Customers_Start,New_Customers,Customers_Churned,Customers_End,Customer_Lifetime_Months,Website_Visits,Conversion_Rate_Pct,Email_Campaigns,NPS_Score,CSAT_Score,Tickets_Raised,Tickets_Resolved,Churn_Rate_Pct,ROI_Pct,LTV,CAC,Profit_Margin_Pct,LTV_CAC_Ratio,Resolution_Rate_Pct,Revenue_Per_Customer
2022-08-25,August,Q3,2022,East,SMB,Direct,Product_A,Rep_9,83517.3,33158.58,7780.62,5056.34,38125.19,4452.91,2834.5,19.32,582,337.18,3482,600,166,3916,52,17679,8.2,4,38,8.5,13,11,4.77,326.17,17533.36,12.97,39.7,1351.84,84.62,23.99
2022-08-26,August,Q3,2022,South,SMB,Online,Product_C,Rep_16,92556.24,34103.79,9707.01,5588.11,44894.0,3851.44,1072.94,4.21,80,333.45,3204,364,125,3443,24,1799,7.02,9,50,9.8,178,131,3.9,251.33,8002.8,26.67,36.85,300.07,73.6,28.89
2022-08-27,August,Q3,2022,South,Government,Online,Product_E,Rep_17,95066.48,38391.05,12821.18,9914.87,38740.94,5113.31,514.24,19.19,296,505.49,3417,627,187,3857,29,10934,6.57,8,39,7.5,42,36,5.47,199.43,14659.21,20.45,40.38,716.83,85.71,27.82
2022-08-28,August,Q3,2022,North,SMB,Partner,Product_B,Rep_20,90435.54,37836.3,10743.37,6656.03,38486.96,3368.91,2898.08,18.74,460,582.88,3211,371,205,3377,32,9788,2.8,2,38,8.6,115,98,6.38,252.18,18652.16,28.96,41.84,644.07,85.22,28.16
2022-08-29,August,Q3,2022,Central,Government,Direct,Product_C,Rep_18,97832.43,32418.04,7862.41,5426.33,54112.03,3439.95,2559.21,13.48,76,189.62,3390,441,151,3680,59,10909,7.87,13,21,7.6,17,12,4.45,312.32,11187.58,17.83,33.14,627.46,70.59,28.86
2022-08-30,August,Q3,2022,East,SMB,Social,Product_E,Rep_13,84659.58,34721.08,11282.53,8553.13,33864.03,4791.94,3806.06,21.65,122,339.46,3591,449,207,3833,12,13415,7.3,7,59,7.4,11,10,5.76,207.74,4073.52,25.13,41.01,162.1,90.91,23.58
2022-08-31,August,Q3,2022,East,SMB,Online,Product_C,Rep_11,82385.34,33297.54,6794.47,5402.33,39817.92,2475.41,2993.09,3.3,146,378.53,3466,476,215,3727,47,11790,2.65,6,58,7.3,143,135,6.2,390.07,17790.91,14.27,40.42,1246.74,94.41,23.77
2022-09-01,September,Q3,2022,Central,Startup,Direct,Product_D,Rep_13,79795.09,24698.82,10549.02,6868.95,40256.79,4290.46,2033.75,14.89,722,313.34,3348,420,210,3558,19,14846,7.6,7,73,7.7,182,168,6.27,134.13,5953.46,25.12,30.95,237.0,92.31,23.83
2022-09-02,September,Q3,2022,Central,SMB,Online,Product_B,Rep_13,96248.99,43845.13,9064.12,5771.37,39551.3,3788.44,1942.25,11.23,395,317.56,3435,511,79,3867,59,5714,3.41,11,46,7.1,71,54,2.3,383.72,18736.04,17.74,45.55,1056.15,76.06,28.02
2022-09-03,September,Q3,2022,East,Enterprise,Referral,Product_B,Rep_12,92120.68,20059.77,13547.74,7081.7,54776.4,3736.77,1862.56,10.56,525,182.04,3444,485,247,3682,32,12408,2.07,4,31,8.7,45,43,7.17,48.07,5825.28,27.93,21.78,208.57,95.56,26.75
2022-09-04,September,Q3,2022,East,Retail,Referral,Product_A,Rep_14,88651.01,36939.14,9375.36,4723.51,39469.65,2866.86,1003.11,6.31,349,449.39,3494,694,166,4022,54,3839,6.1,14,36,9.3,161,129,4.75,294.0,24267.06,13.51,41.67,1796.23,80.12,25.37
2022-09-05,September,Q3,2022,South,Startup,Direct,Product_D,Rep_13,90408.85,35562.63,9301.73,6349.74,41663.99,3880.5,78.32,9.31,348,341.79,3314,350,118,3546,32,4513,6.08,14,29,9.3,169,166,3.56,282.32,10937.28,26.58,39.34,411.49,98.22,27.28
2022-09-06,September,Q3,2022,West,Retail,Partner,Product_A,Rep_9,83461.64,34701.76,7546.78,3921.6,38458.16,2754.94,2399.15,2.7,336,227.48,3514,401,121,3794,38,14601,2.16,5,38,6.5,188,136,3.44,359.82,8644.24,18.82,41.58,459.31,72.34,23.75
2022-09-07,September,Q3,2022,North,Retail,Social,Product_A,Rep_14,101397.93,43697.8,10280.97,6313.68,45231.93,2187.23,1076.92,6.29,498,509.0,3188,336,156,3368,30,2135,3.73,6,49,9.4,20,17,4.89,325.04,15270.0,30.6,43.1,499.02,85.0,31.81
2022-09-08,September,Q3,2022,South,SMB,Referral,Product_D,Rep_1,89895.36,38426.65,12708.11,6367.8,35984.64,2775.96,936.38,6.8,261,498.27,3399,553,249,3703,34,12913,8.45,9,49,7.0,48,42,7.33,202.38,16941.18,22.98,42.75,737.21,87.5,26.45
2022-09-09,September,Q3,2022,South,Enterprise,Partner,Product_E,Rep_9,89876.3,25536.78,13458.38,9213.18,49060.68,1820.46,563.44,18.02,125,359.88,3418,360,146,3632,54,11101,6.25,2,44,6.8,54,42,4.27,89.75,19433.52,37.38,28.41,519.89,77.78,26.29
2022-09-10,September,Q3,2022,South,Retail,Social,Product_A,Rep_4,93038.24,22488.74,9841.74,6176.92,55206.02,5501.74,881.98,1.21,450,298.49,3534,649,230,3953,46,19631,6.61,11,54,8.6,138,129,6.51,128.5,13730.54,15.16,24.17,905.71,93.48,26.33
2022-09-11,September,Q3,2022,Central,Government,Referral,Product_C,Rep_12,91894.54,35389.38,10237.3,5508.75,40880.09,5387.77,146.06,16.28,704,427.99,3477,526,90,3913,51,7548,2.99,9,70,6.8,22,20,2.59,245.69,21827.49,19.46,38.51,1121.66,90.91,26.43
2022-09-12,September,Q3,2022,East,Government,Social,Product_E,Rep_14,90688.99,27300.96,11838.99,6972.1,48301.81,3247.23,3057.27,5.54,83,280.93,3338,510,162,3686,53,5516,2.05,10,46,5.7,151,107,4.85,130.6,14889.29,23.21,30.1,641.5,70.86,27.17
2022-09-13,September,Q3,2022,Central,Startup,Online,Product_D,Rep_9,85697.28,22320.05,12171.9,8166.11,46994.61,4210.72,1719.93,2.05,547,251.17,3384,528,269,3643,59,5102,3.44,1,29,7.1,55,49,7.95,83.37,14819.03,23.05,26.05,642.91,89.09,25.32
2022-09-14,September,Q3,2022,Central,Startup,Direct,Product_B,Rep_3,92087.07,25321.14,11189.79,7799.44,52460.63,3115.51,2585.46,7.52,565,490.52,3506,410,232,3684,16,17217,3.24,4,62,8.6,198,168,6.62,126.29,7848.32,27.29,27.5,287.59,84.85,26.27
2022-09-15,September,Q3,2022,South,Startup,Referral,Product_E,Rep_6,99219.93,35840.58,10656.9,6806.57,48074.62,4647.83,3159.94,5.61,377,181.26,3483,417,114,3786,52,18932,3.14,12,74,6.9,7,5,3.27,236.31,9425.52,25.56,36.12,368.76,71.43,28.49
2022-09-16,September,Q3,2022,North,Startup,Referral,Product_A,Rep_3,96616.99,36551.47,10520.0,7797.29,44500.45,5045.07,4697.93,13.8,147,201.29,3437,453,172,3718,19,5511,2.85,5,25,8.2,93,93,5.0,247.45,3824.51,23.22,37.83,164.71,100.0,28.11
2022-09-17,September,Q3,2022,West,Retail,Online,Product_C,Rep_1,97935.9,34118.67,12603.69,6726.99,45545.97,5667.57,334.28,8.93,415,156.11,3450,550,117,3883,22,15024,5.52,9,25,8.3,58,56,3.39,170.7,3434.42,22.92,34.84,149.84,96.55,28.39
2022-09-18,September,Q3,2022,Central,SMB,Referral,Product_D,Rep_3,87493.97,29856.61,7019.23,3687.65,47467.6,3150.53,1828.26,24.15,778,216.51,3572,432,159,3845,27,12413,3.8,6,67,8.7,53,42,4.45,325.35,5845.77,16.25,34.12,359.74,79.25,24.49
2022-09-19,September,Q3,2022,Central,Government,Referral,Product_B,Rep_14,85182.11,22312.69,10509.02,5394.0,47987.84,4372.56,1047.31,24.09,512,169.13,3455,386,231,3610,50,17319,7.24,4,21,9.4,32,28,6.69,112.32,8456.5,27.23,26.19,310.56,87.5,24.65
2022-09-20,September,Q3,2022,Central,Startup,Referral,Product_C,Rep_20,89581.28,38354.73,9395.69,6208.19,39086.35,2744.51,2135.22,11.09,77,617.55,3502,690,232,3960,58,13715,2.79,2,70,7.4,42,33,6.62,308.22,35817.9,13.62,42.82,2629.8,78.57,25.58
2022-09-21,September,Q3,2022,Central,SMB,Referral,Product_B,Rep_2,90568.91,29942.51,12280.58,8742.17,42946.71,5399.11,4168.31,19.88,762,272.36,3732,381,126,3987,35,8975,4.75,5,80,6.2,32,30,3.38,143.82,9532.6,32.23,33.06,295.77,93.75,24.27
2022-09-22,September,Q3,2022,North,Enterprise,Referral,Product_D,Rep_12,95841.33,29909.38,8291.17,4470.24,55625.16,2015.62,3469.38,0.33,435,223.81,3376,609,254,3731,32,13621,1.6,8,38,6.9,36,35,7.52,260.74,7161.92,13.61,31.21,526.22,97.22,28.39
2022-09-23,September,Q3,2022,North,Retail,Partner,Product_E,Rep_10,81988.13,22411.13,9934.84,6871.77,46023.11,3619.05,2713.6,13.7,322,269.05,3337,597,185,3749,34,11511,4.87,8,21,7.4,45,36,5.54,125.58,9147.7,16.64,27.33,549.74,80.0,24.57
2022-09-24,September,Q3,2022,North,Government,Referral,Product_A,Rep_13,98178.28,23855.36,11159.74,7176.65,58609.65,4553.53,2166.04,18.58,176,565.71,3605,468,154,3919,49,11558,1.89,6,70,8.6,40,38,4.27,113.76,27719.79,23.85,24.3,1162.26,95.0,27.23
2022-09-25,September,Q3,2022,West,Retail,Online,Product_D,Rep_20,89820.57,24850.27,11224.23,8936.77,49477.63,4268.44,3013.99,5.42,251,394.45,3463,393,174,3682,58,1526,8.34,11,45,5.6,107,91,5.02,121.4,22878.1,28.56,27.67,801.05,85.05,25.94
2022-09-26,September,Q3,2022,Central,Startup,Referral,Product_C,Rep_4,88556.29,36485.69,7486.53,5354.68,42386.5,2197.57,143.35,1.53,570,321.81,3503,401,197,3707,19,2753,7.03,1,39,6.9,40,33,5.62,387.35,6114.39,18.67,41.2,327.5,82.5,25.28
2022-09-27,September,Q3,2022,South,Enterprise,Social,Product_E,Rep_19,85710.25,26032.98,10336.56,7207.08,44408.84,4931.87,2512.33,3.9,336,560.31,3460,587,185,3862,18,15656,4.93,8,42,8.9,111,109,5.35,151.85,10085.58,17.61,30.37,572.72,98.2,24.77
2022-09-28,September,Q3,2022,North,Enterprise,Social,Product_B,Rep_1,82576.57,26527.38,9851.71,6611.83,43947.49,2249.99,2286.45,11.05,499,323.06,3517,578,173,3922,13,11220,2.11,4,73,8.4,130,111,4.92,169.27,4199.78,17.04,32.12,246.47,85.38,23.48
2022-09-29,September,Q3,2022,East,SMB,Online,Product_E,Rep_11,95046.78,39934.14,11333.97,9058.22,39510.11,4268.56,1647.35,12.66,137,287.89,3706,661,186,4181,41,19038,5.65,14,34,8.6,91,76,5.02,252.34,11803.49,17.15,42.02,688.25,83.52,25.65
2022-09-30,September,Q3,2022,East,Retail,Partner,Product_E,Rep_16,91377.6,31063.75,11170.38,8870.82,46502.01,2641.46,920.69,9.52,367,238.23,3631,703,111,4223,24,13741,6.81,2,25,9.0,70,63,3.06,178.09,5717.52,15.89,33.99,359.82,90.0,25.17
2022-10-01,October,Q4,2022,West,Government,Online,Product_C,Rep_19,84641.29,25264.96,10779.3,7129.8,45864.08,2732.95,3417.63,11.0,68,322.1,3641,616,250,4007,34,5841,2.84,1,54,8.9,142,111,6.87,134.38,10951.4,17.5,29.85,625.79,78.17,23.25
2022-10-02,October,Q4,2022,Central,Retail,Partner,Product_A,Rep_19,84695.78,32889.77,11548.2,7351.06,36712.59,3545.22,228.09,11.76,642,293.09,3417,395,179,3633,40,5041,5.48,7,27,8.4,74,59,5.24,184.8,11723.6,29.24,38.83,400.94,79.73,24.79
2022-10-03,October,Q4,2022,Central,Government,Direct,Product_E,Rep_12,89572.33,27615.01,8857.58,5656.76,49813.53,3286.21,312.04,19.24,156,450.86,3447,429,96,3780,49,9965,7.2,2,76,7.4,83,81,2.79,211.77,22092.14,20.65,30.83,1069.84,97.59,25.99
2022-10-04,October,Q4,2022,West,Retail,Social,Product_E,Rep_3,99676.44,31805.06,13730.77,8629.83,51508.25,2632.36,2195.48,2.63,507,261.22,3283,605,217,3671,48,15418,6.88,13,69,9.7,97,88,6.61,131.63,12538.56,22.7,31.91,552.36,90.72,30.36
2022-10-05,October,Q4,2022,South,Startup,Social,Product_A,Rep_18,90113.45,24136.01,10352.04,6826.34,53206.98,2418.42,1137.93,19.22,360,414.44,3490,422,265,3647,31,5417,7.12,4,68,7.9,195,185,7.59,133.15,12847.64,24.53,26.78,523.75,94.87,25.82
2022-10-06,October,Q4,2022,South,Startup,Social,Product_A,Rep_17,83975.78,39417.87,7171.03,4174.08,34302.8,3084.08,3130.0,17.22,461,199.37,3670,394,282,3782,44,9977,7.66,4,40,6.4,96,75,7.68,449.68,8772.28,18.2,46.94,481.99,78.12,22.88
2022-10-07,October,Q4,2022,South,SMB,Partner,Product_B,Rep_5,90342.86,37270.49,7597.7,5911.29,40931.21,4543.46,2864.73,18.54,791,240.72,3630,618,153,4095,40,15587,8.06,13,55,6.8,26,22,4.21,390.55,9628.8,12.29,41.25,783.47,84.62,24.89
2022-10-08,October,Q4,2022,Central,Retail,Online,Product_B,Rep_16,90288.03,28925.94,9335.48,6040.7,46977.83,5048.78,3487.53,18.36,673,339.42,3560,499,100,3959,26,1448,4.34,10,77,8.5,24,24,2.81,209.85,8824.92,18.71,32.04,471.67,100.0,25.36
2022-10-09,October,Q4,2022,East,SMB,Partner,Product_A,Rep_14,78247.3,29920.21,10558.91,7946.66,35939.92,1828.26,1270.26,11.76,781,577.35,3584,688,183,4089,34,5585,5.48,1,82,9.5,37,29,5.11,183.36,19629.9,15.35,38.24,1278.82,78.38,21.83
2022-10-10,October,Q4,2022,Central,Enterprise,Social,Product_D,Rep_19,91540.34,26716.36,11857.92,7619.79,49695.86,3270.2,3389.37,5.29,684,323.73,3522,581,94,4009,53,13751,7.03,2,35,6.3,147,110,2.67,125.3,17157.69,20.41,29.19,840.65,74.83,25.99
2022-10-11,October,Q4,2022,Central,Retail,Social,Product_A,Rep_6,90737.22,26221.8,12267.95,8777.56,50068.89,2178.58,3912.15,13.42,547,458.15,3615,394,275,3734,14,9108,6.38,1,25,5.9,139,119,7.61,113.74,6414.1,31.14,28.9,205.98,85.61,25.1
2022-10-12,October,Q4,2022,South,Retail,Social,Product_B,Rep_3,95453.0,42249.82,11092.48,6667.3,40138.29,1972.41,1647.87,23.95,293,268.74,3675,716,114,4277,48,16534,8.47,6,71,9.3,94,77,3.1,280.89,12899.52,15.49,44.26,832.76,81.91,25.97
2022-10-13,October,Q4,2022,West,Retail,Social,Product_C,Rep_6,101296.83,34435.49,11225.1,7716.61,50929.1,4707.14,1721.52,14.71,739,204.04,3441,433,121,3753,40,12443,1.6,13,21,9.4,54,40,3.52,206.77,8161.6,25.92,33.99,314.88,74.07,29.44
2022-10-14,October,Q4,2022,East,Enterprise,Direct,Product_C,Rep_12,97764.96,35567.1,8830.3,5735.38,49056.32,4311.24,4399.19,0.28,626,168.38,3637,486,161,3962,56,1294,3.99,3,37,6.7,14,14,4.43,302.78,9429.28,18.17,36.38,518.95,100.0,26.88
2022-10-15,October,Q4,2022,South,Enterprise,Social,Product_E,Rep_20,90867.77,36042.67,9356.97,5709.01,43058.25,2409.88,226.22,1.49,429,284.95,3704,519,159,4064,19,2238,3.47,1,54,7.1,83,83,4.29,285.2,5414.05,18.03,39.66,300.28,100.0,24.53
2022-10-16,October,Q4,2022,Central,SMB,Partner,Product_C,Rep_11,86759.66,23744.49,9576.65,7321.03,50891.91,2546.61,1519.12,24.82,564,224.09,3573,376,242,3707,33,16321,3.34,12,58,8.3,41,36,6.77,147.94,7394.97,25.47,27.37,290.34,87.8,24.28
2022-10-17,October,Q4,2022,Central,Startup,Social,Product_B,Rep_7,105239.17,34449.88,9071.83,4842.67,59512.88,2204.58,624.45,1.8,256,225.14,3689,552,175,4066,40,17074,3.06,8,20,6.9,63,59,4.74,279.75,9005.6,16.43,32.73,548.12,93.65,28.53
2022-10-18,October,Q4,2022,West,SMB,Referral,Product_C,Rep_1,92748.54,28911.33,8852.18,5719.19,50032.45,4952.58,134.4,1.15,443,495.48,3904,439,118,4225,13,14049,6.46,14,56,9.3,92,88,3.02,226.6,6441.24,20.16,31.17,319.51,95.65,23.76
2022-10-19,October,Q4,2022,Central,Retail,Direct,Product_D,Rep_16,92602.18,25583.33,11285.96,6301.07,50270.51,5462.38,522.6,8.83,70,161.52,3616,507,130,3993,52,3816,2.09,12,40,6.0,108,98,3.6,126.68,8399.04,22.26,27.63,377.32,90.74,25.61
2022-10-20,October,Q4,2022,South,Retail,Social,Product_A,Rep_16,92491.99,32440.82,12162.37,9222.93,45537.8,2351.0,1994.34,24.23,576,409.34,3670,496,186,3980,56,2098,6.69,14,20,5.7,67,48,5.07,166.73,22923.04,24.52,35.07,934.87,71.64,25.2
2022-10-21,October,Q4,2022,Central,SMB,Referral,Product_A,Rep_17,93683.12,22170.83,14041.63,8088.55,54729.58,2741.08,3217.81,7.97,392,333.59,3561,631,103,4089,12,15679,6.35,4,23,6.4,25,19,2.89,57.89,4003.08,22.25,23.67,179.91,76.0,26.31
2022-10-22,October,Q4,2022,East,Retail,Partner,Product_B,Rep_15,92050.97,24027.75,13376.66,9230.28,49608.02,5038.54,1331.44,10.25,767,378.73,3657,659,207,4109,55,2737,3.26,10,77,6.7,108,78,5.66,79.62,20830.15,20.3,26.1,1026.12,72.22,25.17
2022-10-23,October,Q4,2022,South,Government,Direct,Product_E,Rep_9,89984.54,24490.7,11246.23,6181.7,49113.22,5134.39,3822.88,15.85,251,390.19,3689,425,199,3915,31,19573,3.27,7,20,6.0,83,58,5.39,117.77,12095.89,26.46,27.22,457.14,69.88,24.39
2022-10-24,October,Q4,2022,Central,Enterprise,Social,Product_A,Rep_5,90198.64,25380.93,9875.61,6137.44,51624.13,3317.97,1973.62,0.6,169,287.57,3666,501,231,3936,32,3765,5.9,10,32,5.8,41,32,6.3,157.01,9202.24,19.71,28.14,466.88,78.05,24.6
2022-10-25,October,Q4,2022,South,Government,Partner,Product_C,Rep_20,92849.25,37012.34,11562.74,8901.08,42229.17,2045.0,4494.96,22.44,698,283.24,3549,487,271,3765,48,18606,6.84,2,65,8.7,49,40,7.64,220.1,13595.52,23.74,39.86,572.68,81.63,26.16
2022-10-26,October,Q4,2022,East,SMB,Referral,Product_D,Rep_8,90375.97,25487.34,12200.36,6707.99,50738.35,1949.92,4311.64,12.99,438,461.67,3675,423,275,3823,19,15230,7.64,6,66,6.2,146,113,7.48,108.91,8771.73,28.84,28.2,304.15,77.4,24.59
2022-10-27,October,Q4,2022,West,Retail,Direct,Product_E,Rep_1,89608.94,38505.89,7910.99,5529.46,39342.64,3849.42,3464.62,11.67,586,555.96,3805,684,292,4197,38,12434,7.46,6,26,9.4,47,34,7.67,386.74,21126.48,11.57,42.97,1825.97,72.34,23.55
2022-10-28,October,Q4,2022,East,Startup,Social,Product_E,Rep_7,93785.4,36250.16,10193.85,5722.35,43991.77,3349.62,4372.3,21.52,283,238.08,3708,633,129,4212,58,13091,8.25,7,70,7.1,120,103,3.48,255.61,13808.64,16.1,38.65,857.68,85.83,25.29
2022-10-29,October,Q4,2022,West,Enterprise,Partner,Product_E,Rep_11,92058.45,34332.79,12776.44,7981.76,43002.54,1946.68,3254.71,23.83,682,197.74,3763,448,105,4106,46,1410,5.57,12,22,8.4,89,70,2.79,168.72,9096.04,28.52,37.29,318.94,78.65,24.46
2022-10-30,October,Q4,2022,East,Enterprise,Direct,Product_A,Rep_20,100933.38,25646.82,10786.58,7142.71,60126.53,4373.45,4519.71,10.59,651,567.67,3647,498,139,4006,17,5786,7.86,1,69,6.5,88,83,3.81,137.77,9650.39,21.66,25.41,445.54,94.32,27.68
2022-10-31,October,Q4,2022,South,Startup,Referral,Product_E,Rep_13,80238.64,23125.53,9631.13,6483.6,45840.93,1641.05,948.72,4.31,369,301.15,3750,415,276,3889,56,10069,7.16,14,45,6.5,165,116,7.36,140.11,16864.4,23.21,28.82,726.6,70.3,21.4
2022-11-01,November,Q4,2022,West,SMB,Social,Product_B,Rep_13,99031.11,28434.54,11997.01,8167.01,53499.97,5099.59,1710.37,20.39,761,403.83,3707,604,290,4021,55,18170,7.76,12,50,8.0,7,7,7.82,137.01,22210.65,19.86,28.71,1118.36,100.0,26.71
2022-11-02,November,Q4,2022,West,Government,Direct,Product_C,Rep_7,99884.08,32903.62,9280.56,6422.51,54477.91,3221.99,3760.29,10.08,229,310.69,3588,402,257,3733,30,19493,1.58,1,81,7.9,108,107,7.16,254.54,9320.7,23.09,32.94,403.67,99.07,27.84
2022-11-03,November,Q4,2022,Central,Enterprise,Referral,Product_D,Rep_11,83366.78,30063.62,8783.23,5107.72,42718.35,1801.58,1769.72,23.39,417,204.77,3719,739,99,4359,29,6835,8.26,2,45,8.8,91,83,2.66,242.28,5938.33,11.89,36.06,499.44,91.21,22.42
2022-11-04,November,Q4,2022,Central,SMB,Referral,Product_C,Rep_18,92100.38,24280.61,9524.63,5909.18,54285.63,4009.51,3855.91,23.75,125,407.48,3592,640,276,3956,12,2986,4.81,14,74,8.8,176,162,7.68,154.92,4889.76,14.88,26.36,328.61,92.05,25.64
2022-11-05,November,Q4,2022,South,Retail,Partner,Product_B,Rep_1,92036.69,35250.7,7531.71,3850.18,45949.48,3304.8,4038.75,2.87,698,402.97,3631,505,165,3971,36,9126,7.09,11,47,8.4,115,113,4.54,368.03,14506.92,14.91,38.3,972.97,98.26,25.35
2022-11-06,November,Q4,2022,East,Retail,Referral,Product_B,Rep_12,86936.42,33318.47,7102.13,5189.01,41390.74,5125.08,1302.87,23.91,699,237.59,3718,587,76,4229,38,10070,2.39,2,63,7.4,91,69,2.04,369.13,9028.42,12.1,38.33,746.15,75.82,23.38
2022-11-07,November,Q4,2022,North,Enterprise,Referral,Product_C,Rep_3,90164.97,34930.47,12462.49,9360.95,39006.0,3766.01,3712.32,9.21,545,360.33,3732,713,174,4271,18,8300,4.27,5,57,9.3,95,95,4.66,180.28,6485.94,17.48,38.74,371.05,100.0,24.16
2022-11-08,November,Q4,2022,West,Startup,Online,Product_A,Rep_1,88581.25,27693.53,8779.73,4914.64,49361.12,2746.87,683.25,16.16,571,489.88,3588,558,82,4064,55,16548,3.4,1,49,8.2,39,36,2.29,215.43,26943.4,15.73,31.26,1712.87,92.31,24.69
2022-11-09,November,Q4,2022,West,Startup,Referral,Product_B,Rep_4,102975.57,29705.17,11972.51,6709.79,56316.18,4981.71,1720.7,0.87,250,427.49,3816,448,201,4063,53,3403,3.54,11,27,9.8,157,144,5.27,148.11,22656.97,26.72,28.85,847.94,91.72,26.99
2022-11-10,November,Q4,2022,South,Enterprise,Social,Product_E,Rep_6,98972.69,38733.8,9987.41,5119.66,47197.21,3054.27,2563.22,22.22,395,204.13,3772,520,152,4140,40,9262,2.36,2,33,9.0,100,81,4.03,287.83,8165.2,19.21,39.14,425.05,81.0,26.24
2022-11-11,November,Q4,2022,East,Government,Direct,Product_D,Rep_5,100732.15,39582.09,14691.54,11622.7,40800.42,5658.1,1140.51,16.04,532,397.58,3648,672,177,4143,42,11502,7.14,6,81,5.7,90,78,4.85,169.42,16698.36,21.86,39.29,763.88,86.67,27.61
2022-11-12,November,Q4,2022,South,Enterprise,Social,Product_D,Rep_11,98062.81,29326.75,9624.94,7143.21,55680.01,3431.11,2840.23,16.09,268,463.96,3569,587,203,3953,55,7701,1.56,3,82,6.9,140,125,5.69,204.7,25517.8,16.4,29.91,1555.96,89.29,27.48
2022-11-13,November,Q4,2022,East,Enterprise,Social,Product_B,Rep_20,88889.28,39613.13,9784.57,5951.08,35758.7,3732.88,2571.99,22.55,109,510.72,3712,613,268,4057,54,4295,3.69,4,59,8.0,120,106,7.22,304.85,27578.88,15.96,44.56,1728.0,88.33,23.95
2022-11-14,November,Q4,2022,North,Startup,Partner,Product_E,Rep_13,91992.01,27243.06,12979.26,8366.07,49743.76,2025.93,951.67,12.71,708,455.99,3686,688,220,4154,47,16687,2.72,1,32,8.6,194,177,5.97,109.9,21431.53,18.87,29.61,1135.75,91.24,24.96
2022-11-15,November,Q4,2022,South,Government,Online,Product_C,Rep_11,97141.57,22339.49,13496.4,7930.35,57707.09,3598.59,3864.49,10.26,668,201.07,3746,709,172,4283,30,13875,5.62,5,36,7.9,150,109,4.59,65.52,6032.1,19.04,23.0,316.81,72.67,25.93
2022-11-16,November,Q4,2022,West,Government,Online,Product_D,Rep_6,88664.14,32464.03,8248.17,5601.94,43226.63,4725.31,2800.21,21.65,599,477.4,3702,711,256,4157,17,3121,3.28,4,34,8.9,96,77,6.92,293.59,8115.8,11.6,36.61,699.64,80.21,23.95
2022-11-17,November,Q4,2022,East,Retail,Social,Product_E,Rep_19,98419.85,35883.32,13403.31,9585.95,43993.15,5140.07,1563.7,18.56,695,445.68,3542,388,263,3667,36,4582,3.31,8,52,6.7,160,133,7.43,167.72,16044.48,34.54,36.46,464.52,83.12,27.79
2022-11-18,November,Q4,2022,North,Government,Direct,Product_E,Rep_15,93733.31,29805.32,10504.98,6662.37,50707.3,2715.71,1088.17,23.72,270,160.79,3708,573,101,4180,42,15477,4.92,3,35,6.3,144,112,2.72,183.73,6753.18,18.33,31.8,368.42,77.78,25.28
2022-11-19,November,Q4,2022,Central,Startup,Online,Product_A,Rep_13,93140.91,27357.66,10600.16,8078.15,52477.98,2705.11,4092.38,23.5,551,332.81,3720,647,193,4174,20,10821,6.07,10,32,5.7,196,147,5.19,158.09,6656.2,16.38,29.37,406.36,75.0,25.04
2022-11-20,November,Q4,2022,West,Startup,Online,Product_B,Rep_10,98649.89,34397.06,8813.74,5773.95,50241.01,5198.08,4122.29,9.56,182,295.55,3818,671,142,4347,31,6700,2.35,1,42,8.0,6,4,3.72,290.27,9162.05,13.14,34.87,697.26,66.67,25.84
2022-11-21,November,Q4,2022,South,Retail,Social,Product_E,Rep_1,97396.49,25686.86,8341.24,4531.6,57795.76,5572.63,1118.89,11.17,102,451.14,3689,593,84,4198,21,8232,2.73,14,55,8.5,191,155,2.28,207.95,9473.94,14.07,26.37,673.34,81.15,26.4
2022-11-22,November,Q4,2022,East,Government,Online,Product_C,Rep_13,93450.42,40641.22,12237.87,8403.59,38345.86,2225.47,166.37,6.4,499,235.92,3931,459,236,4154,48,5288,3.23,13,62,6.9,169,143,6.0,232.09,11324.16,26.66,43.49,424.76,84.62,23.77
2022-11-23,November,Q4,2022,Central,SMB,Partner,Product_D,Rep_6,101131.98,35020.61,11605.13,7411.84,50662.99,3843.25,4068.2,16.52,111,426.18,3576,643,257,3962,38,2085,8.32,10,69,8.1,128,92,7.19,201.77,16194.84,18.05,34.63,897.22,71.88,28.28
2022-11-24,November,Q4,2022,South,Retail,Social,Product_A,Rep_20,90010.1,28103.99,9953.28,7770.54,48937.66,3015.17,2770.1,9.11,72,543.0,3902,671,116,4457,24,16891,4.28,5,32,5.7,8,8,2.97,182.36,13032.0,14.83,31.22,878.76,100.0,23.07
2022-11-25,November,Q4,2022,East,SMB,Online,Product_C,Rep_12,98575.17,23813.68,12919.81,7978.86,56437.05,5404.63,497.22,19.65,93,514.41,3752,408,258,3902,52,16600,5.69,14,49,5.9,173,161,6.88,84.32,26749.32,31.67,24.16,844.63,93.06,26.27
